ID,wav,label
utt_001831,data\RAVDESS\Actor_22\03-01-05-02-02-02-22.wav,angry
utt_001832,data\RAVDESS\Actor_22\03-01-06-01-01-01-22.wav,fear
utt_001833,data\RAVDESS\Actor_22\03-01-06-01-01-02-22.wav,fear
utt_001834,data\RAVDESS\Actor_22\03-01-06-01-02-01-22.wav,fear
utt_001835,data\RAVDESS\Actor_22\03-01-06-01-02-02-22.wav,fear
utt_001836,data\RAVDESS\Actor_22\03-01-06-02-01-01-22.wav,fear
utt_001837,data\RAVDESS\Actor_22\03-01-06-02-01-02-22.wav,fear
utt_001838,data\RAVDESS\Actor_22\03-01-06-02-02-01-22.wav,fear
utt_001839,data\RAVDESS\Actor_22\03-01-06-02-02-02-22.wav,fear
utt_001840,data\RAVDESS\Actor_22\03-01-07-01-01-01-22.wav,disgust
utt_001841,data\RAVDESS\Actor_22\03-01-07-01-01-02-22.wav,disgust
utt_001842,data\RAVDESS\Actor_22\03-01-07-01-02-01-22.wav,disgust
utt_001843,data\RAVDESS\Actor_22\03-01-07-01-02-02-22.wav,disgust
utt_001844,data\RAVDESS\Actor_22\03-01-07-02-01-01-22.wav,disgust
utt_001845,data\RAVDESS\Actor_22\03-01-07-02-01-02-22.wav,disgust
utt_001846,data\RAVDESS\Actor_22\03-01-07-02-02-01-22.wav,disgust
utt_001847,data\RAVDESS\Actor_22\03-01-07-02-02-02-22.wav,disgust
utt_001848,data\RAVDESS\Actor_22\03-01-08-01-01-01-22.wav,surprise
utt_001849,data\RAVDESS\Actor_22\03-01-08-01-01-02-22.wav,surprise
utt_001850,data\RAVDESS\Actor_22\03-01-08-01-02-01-22.wav,surprise
utt_001851,data\RAVDESS\Actor_22\03-01-08-01-02-02-22.wav,surprise
utt_001852,data\RAVDESS\Actor_22\03-01-08-02-01-01-22.wav,surprise
utt_001853,data\RAVDESS\Actor_22\03-01-08-02-01-02-22.wav,surprise
utt_001854,data\RAVDESS\Actor_22\03-01-08-02-02-01-22.wav,surprise
utt_001855,data\RAVDESS\Actor_22\03-01-08-02-02-02-22.wav,surprise
utt_001856,data\RAVDESS\Actor_23\03-01-01-01-01-01-23.wav,neutral
utt_001857,data\RAVDESS\Actor_23\03-01-01-01-01-02-23.wav,neutral
utt_001858,data\RAVDESS\Actor_23\03-01-01-01-02-01-23.wav,neutral
utt_001859,data\RAVDESS\Actor_23\03-01-01-01-02-02-23.wav,neutral
utt_001860,data\RAVDESS\Actor_23\03-01-02-01-01-01-23.wav,neutral
utt_001861,data\RAVDESS\Actor_23\03-01-02-01-01-02-23.wav,neutral
utt_001862,data\RAVDESS\Actor_23\03-01-02-01-02-01-23.wav,neutral
utt_001863,data\RAVDESS\Actor_23\03-01-02-01-02-02-23.wav,neutral
utt_001864,data\RAVDESS\Actor_23\03-01-02-02-01-01-23.wav,neutral
utt_001865,data\RAVDESS\Actor_23\03-01-02-02-01-02-23.wav,neutral
utt_001866,data\RAVDESS\Actor_23\03-01-02-02-02-01-23.wav,neutral
utt_001867,data\RAVDESS\Actor_23\03-01-02-02-02-02-23.wav,neutral
utt_001868,data\RAVDESS\Actor_23\03-01-03-01-01-01-23.wav,happy
utt_001869,data\RAVDESS\Actor_23\03-01-03-01-01-02-23.wav,happy
utt_001870,data\RAVDESS\Actor_23\03-01-03-01-02-01-23.wav,happy
utt_001871,data\RAVDESS\Actor_23\03-01-03-01-02-02-23.wav,happy
utt_001872,data\RAVDESS\Actor_23\03-01-03-02-01-01-23.wav,happy
utt_001873,data\RAVDESS\Actor_23\03-01-03-02-01-02-23.wav,happy
utt_001874,data\RAVDESS\Actor_23\03-01-03-02-02-01-23.wav,happy
utt_001875,data\RAVDESS\Actor_23\03-01-03-02-02-02-23.wav,happy
utt_001876,data\RAVDESS\Actor_23\03-01-04-01-01-01-23.wav,sad
utt_001877,data\RAVDESS\Actor_23\03-01-04-01-01-02-23.wav,sad
utt_001878,data\RAVDESS\Actor_23\03-01-04-01-02-01-23.wav,sad
utt_001879,data\RAVDESS\Actor_23\03-01-04-01-02-02-23.wav,sad
utt_001880,data\RAVDESS\Actor_23\03-01-04-02-01-01-23.wav,sad
utt_001881,data\RAVDESS\Actor_23\03-01-04-02-01-02-23.wav,sad
utt_001882,data\RAVDESS\Actor_23\03-01-04-02-02-01-23.wav,sad
utt_001883,data\RAVDESS\Actor_23\03-01-04-02-02-02-23.wav,sad
utt_001884,data\RAVDESS\Actor_23\03-01-05-01-01-01-23.wav,angry
utt_001885,data\RAVDESS\Actor_23\03-01-05-01-01-02-23.wav,angry
utt_001886,data\RAVDESS\Actor_23\03-01-05-01-02-01-23.wav,angry
utt_001887,data\RAVDESS\Actor_23\03-01-05-01-02-02-23.wav,angry
utt_001888,data\RAVDESS\Actor_23\03-01-05-02-01-01-23.wav,angry
utt_001889,data\RAVDESS\Actor_23\03-01-05-02-01-02-23.wav,angry
utt_001890,data\RAVDESS\Actor_23\03-01-05-02-02-01-23.wav,angry
utt_001891,data\RAVDESS\Actor_23\03-01-05-02-02-02-23.wav,angry
utt_001892,data\RAVDESS\Actor_23\03-01-06-01-01-01-23.wav,fear
utt_001893,data\RAVDESS\Actor_23\03-01-06-01-01-02-23.wav,fear
utt_001894,data\RAVDESS\Actor_23\03-01-06-01-02-01-23.wav,fear
utt_001895,data\RAVDESS\Actor_23\03-01-06-01-02-02-23.wav,fear
utt_001896,data\RAVDESS\Actor_23\03-01-06-02-01-01-23.wav,fear
utt_001897,data\RAVDESS\Actor_23\03-01-06-02-01-02-23.wav,fear
utt_001898,data\RAVDESS\Actor_23\03-01-06-02-02-01-23.wav,fear
utt_001899,data\RAVDESS\Actor_23\03-01-06-02-02-02-23.wav,fear
utt_001900,data\RAVDESS\Actor_23\03-01-07-01-01-01-23.wav,disgust
utt_001901,data\RAVDESS\Actor_23\03-01-07-01-01-02-23.wav,disgust
utt_001902,data\RAVDESS\Actor_23\03-01-07-01-02-01-23.wav,disgust
utt_001903,data\RAVDESS\Actor_23\03-01-07-01-02-02-23.wav,disgust
utt_001904,data\RAVDESS\Actor_23\03-01-07-02-01-01-23.wav,disgust
utt_001905,data\RAVDESS\Actor_23\03-01-07-02-01-02-23.wav,disgust
utt_001906,data\RAVDESS\Actor_23\03-01-07-02-02-01-23.wav,disgust
utt_001907,data\RAVDESS\Actor_23\03-01-07-02-02-02-23.wav,disgust
utt_001908,data\RAVDESS\Actor_23\03-01-08-01-01-01-23.wav,surprise
utt_001909,data\RAVDESS\Actor_23\03-01-08-01-01-02-23.wav,surprise
utt_001910,data\RAVDESS\Actor_23\03-01-08-01-02-01-23.wav,surprise
utt_001911,data\RAVDESS\Actor_23\03-01-08-01-02-02-23.wav,surprise
utt_001912,data\RAVDESS\Actor_23\03-01-08-02-01-01-23.wav,surprise
utt_001913,data\RAVDESS\Actor_23\03-01-08-02-01-02-23.wav,surprise
utt_001914,data\RAVDESS\Actor_23\03-01-08-02-02-01-23.wav,surprise
utt_001915,data\RAVDESS\Actor_23\03-01-08-02-02-02-23.wav,surprise
utt_001916,data\RAVDESS\Actor_24\03-01-01-01-01-01-24.wav,neutral
utt_001917,data\RAVDESS\Actor_24\03-01-01-01-01-02-24.wav,neutral
utt_001918,data\RAVDESS\Actor_24\03-01-01-01-02-01-24.wav,neutral
utt_001919,data\RAVDESS\Actor_24\03-01-01-01-02-02-24.wav,neutral
utt_001920,data\RAVDESS\Actor_24\03-01-02-01-01-01-24.wav,neutral
utt_001921,data\RAVDESS\Actor_24\03-01-02-01-01-02-24.wav,neutral
utt_001922,data\RAVDESS\Actor_24\03-01-02-01-02-01-24.wav,neutral
utt_001923,data\RAVDESS\Actor_24\03-01-02-01-02-02-24.wav,neutral
utt_001924,data\RAVDESS\Actor_24\03-01-02-02-01-01-24.wav,neutral
utt_001925,data\RAVDESS\Actor_24\03-01-02-02-01-02-24.wav,neutral
utt_001926,data\RAVDESS\Actor_24\03-01-02-02-02-01-24.wav,neutral
utt_001927,data\RAVDESS\Actor_24\03-01-02-02-02-02-24.wav,neutral
utt_001928,data\RAVDESS\Actor_24\03-01-03-01-01-01-24.wav,happy
utt_001929,data\RAVDESS\Actor_24\03-01-03-01-01-02-24.wav,happy
utt_001930,data\RAVDESS\Actor_24\03-01-03-01-02-01-24.wav,happy
utt_001931,data\RAVDESS\Actor_24\03-01-03-01-02-02-24.wav,happy
utt_001932,data\RAVDESS\Actor_24\03-01-03-02-01-01-24.wav,happy
utt_001933,data\RAVDESS\Actor_24\03-01-03-02-01-02-24.wav,happy
utt_001934,data\RAVDESS\Actor_24\03-01-03-02-02-01-24.wav,happy
utt_001935,data\RAVDESS\Actor_24\03-01-03-02-02-02-24.wav,happy
utt_001936,data\RAVDESS\Actor_24\03-01-04-01-01-01-24.wav,sad
utt_001937,data\RAVDESS\Actor_24\03-01-04-01-01-02-24.wav,sad
utt_001938,data\RAVDESS\Actor_24\03-01-04-01-02-01-24.wav,sad
utt_001939,data\RAVDESS\Actor_24\03-01-04-01-02-02-24.wav,sad
utt_001940,data\RAVDESS\Actor_24\03-01-04-02-01-01-24.wav,sad
utt_001941,data\RAVDESS\Actor_24\03-01-04-02-01-02-24.wav,sad
utt_001942,data\RAVDESS\Actor_24\03-01-04-02-02-01-24.wav,sad
utt_001943,data\RAVDESS\Actor_24\03-01-04-02-02-02-24.wav,sad
utt_001944,data\RAVDESS\Actor_24\03-01-05-01-01-01-24.wav,angry
utt_001945,data\RAVDESS\Actor_24\03-01-05-01-01-02-24.wav,angry
utt_001946,data\RAVDESS\Actor_24\03-01-05-01-02-01-24.wav,angry
utt_001947,data\RAVDESS\Actor_24\03-01-05-01-02-02-24.wav,angry
utt_001948,data\RAVDESS\Actor_24\03-01-05-02-01-01-24.wav,angry
utt_001949,data\RAVDESS\Actor_24\03-01-05-02-01-02-24.wav,angry
utt_001950,data\RAVDESS\Actor_24\03-01-05-02-02-01-24.wav,angry
utt_001951,data\RAVDESS\Actor_24\03-01-05-02-02-02-24.wav,angry
utt_001952,data\RAVDESS\Actor_24\03-01-06-01-01-01-24.wav,fear
utt_001953,data\RAVDESS\Actor_24\03-01-06-01-01-02-24.wav,fear
utt_001954,data\RAVDESS\Actor_24\03-01-06-01-02-01-24.wav,fear
utt_001955,data\RAVDESS\Actor_24\03-01-06-01-02-02-24.wav,fear
utt_001956,data\RAVDESS\Actor_24\03-01-06-02-01-01-24.wav,fear
utt_001957,data\RAVDESS\Actor_24\03-01-06-02-01-02-24.wav,fear
utt_001958,data\RAVDESS\Actor_24\03-01-06-02-02-01-24.wav,fear
utt_001959,data\RAVDESS\Actor_24\03-01-06-02-02-02-24.wav,fear
utt_001960,data\RAVDESS\Actor_24\03-01-07-01-01-01-24.wav,disgust
utt_001961,data\RAVDESS\Actor_24\03-01-07-01-01-02-24.wav,disgust
utt_001962,data\RAVDESS\Actor_24\03-01-07-01-02-01-24.wav,disgust
utt_001963,data\RAVDESS\Actor_24\03-01-07-01-02-02-24.wav,disgust
utt_001964,data\RAVDESS\Actor_24\03-01-07-02-01-01-24.wav,disgust
utt_001965,data\RAVDESS\Actor_24\03-01-07-02-01-02-24.wav,disgust
utt_001966,data\RAVDESS\Actor_24\03-01-07-02-02-01-24.wav,disgust
utt_001967,data\RAVDESS\Actor_24\03-01-07-02-02-02-24.wav,disgust
utt_001968,data\RAVDESS\Actor_24\03-01-08-01-01-01-24.wav,surprise
utt_001969,data\RAVDESS\Actor_24\03-01-08-01-01-02-24.wav,surprise
utt_001970,data\RAVDESS\Actor_24\03-01-08-01-02-01-24.wav,surprise
utt_001971,data\RAVDESS\Actor_24\03-01-08-01-02-02-24.wav,surprise
utt_001972,data\RAVDESS\Actor_24\03-01-08-02-01-01-24.wav,surprise
utt_001973,data\RAVDESS\Actor_24\03-01-08-02-01-02-24.wav,surprise
utt_001974,data\RAVDESS\Actor_24\03-01-08-02-02-01-24.wav,surprise
utt_001975,data\RAVDESS\Actor_24\03-01-08-02-02-02-24.wav,surprise
